snagid,site,plotid,group,crown,xc,yc,z_m,elev,trasp,slope,spp,dbh,ht,top,bark,branches,fungi,intensity,forage,insects,cavsum,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,p1th,p2th,p3th,p4th,p5th,n,area,ptd,zcv,rumple,top.rugosity,deepgap.fraction,cover.fraction,ENTmid,GFPall,GFPmid,LADm,LADcv,VAI,VCI,overcanopy,cat
HS221A_RC02,stj,HS221A,LB,NO,568498.0419,5220659.031,1135.92,1157.889990234375,0.1614252371671684,0.19537539664889977,RC,0.46,1.65,BT,NONE,N,N,N,N,N,0,40.58,29.95942965779468,9.23407926663378,-0.6357932575372027,2.020318302764723,0.8367059272759754,59.6958174904943,100,14.370000000000001,17.282,18.216,19.786,20.73,22.152,26.186,29.72800000000001,32.709,34.54,35.48400000000001,36.286,36.82800000000001,37.300000000000004,37.795,38.178000000000004,38.664,39.204,39.82599999999999,0,1.1450381679389312,2.2900763358778624,8.396946564885496,22.900763358778626,34.351145038167935,38.16793893129771,44.65648854961832,63.74045801526717,65.77946768060836,26.996197718631176,6.844106463878327,0.38022813688212925,0,263,22.703999999029563,10.52,3.2444414643536175,1.8125306326287836,1.7543604320780342,0.6388888888888888,0.36111111111111116,0.7280672026062156,0.759623242669649,0.5670738812432511,0.3095641128987647,1.0577598791100242,5.572154032177765,0.709070943337438,38.93,large
HS221A_RC03,stj,HS221A,LI,NO,568488.3921,5220673.701,1145.19,1157.889990234375,0.1614252371671684,0.19537539664889977,RC,0.42,16.73,INTACT,NONE,N,N,N,Y,Y,0,33.39,19.524335260115606,9.265137283761486,-0.09808325286195127,1.650946877494051,0.8875414851672494,49.71098265895954,100,3.916,7.948,8.398,10.132000000000001,10.74,13.31,14.091999999999999,15.084,17.746000000000002,19.47,20.972,24.470000000000002,25.448000000000004,28.114,28.580000000000002,29.299999999999997,30.296,31.482,32.275999999999996,1.1627906976744187,7.558139534883722,18.6046511627907,31.97674418604651,43.02325581395349,50.581395348837205,58.72093023255814,67.44186046511628,83.13953488372093,67.63005780346822,28.32369942196532,4.046242774566474,0,0,173,21.204799998230115,6.92,2.107290443967287,5.500105354373636,4.397331768892846,0.4,0.6,0.8323745410200208,0.8391126301455653,0.7531729986170035,0.1900471001002489,1.1523733242751986,2.8507065015037334,0.7142337366203421,16.66,large
HS221A_RC04,stj,HS221A,LB,NO,568489.4871,5220664.267,1152.04,1157.889990234375,0.1614252371671684,0.19537539664889977,RC,0.45,1.5,BT,NONE,N,N,N,N,N,0,36.71,28.18884892086331,8.48413080268154,-1.6479025475473408,4.507677423020752,0.709088604080681,75.53956834532374,100,8.712,11.884,16.657,26.79,28.87,29.55,29.76,30.154000000000003,30.775,31.150000000000002,31.689,32.07,32.671,33.17400000000001,33.46,33.792,34.283,34.75,35.083,0.7246376811594203,4.3478260869565215,6.521739130434782,11.594202898550725,18.115942028985508,18.115942028985508,18.115942028985508,27.536231884057973,69.56521739130434,82.01438848920863,16.546762589928058,1.4388489208633095,0,0,139,22.607000002787217,5.56,3.3225382277173043,4.384205809909712,5.457253362880146,0.5,0.5,0.5445280765788533,0.8437720556037839,0.7757022440471194,0.29026317253709955,0.6524918114095578,4.9344739331306915,0.5843097168480296,35.21,large
HS221A_UN01,stj,HS221A,SB,NO,568509.6081,5220649.162,1154.93,1157.889990234375,0.1614252371671684,0.19537539664889977,UN,0.17,1.6,BT,FULL,N,N,S,N,Y,0,31.96,15.97810650887574,6.188912606467561,0.18025816296086503,2.6615036674383394,0.8766154147628438,48.5207100591716,100,5.978,8.836,9.402000000000001,10.234,11.25,12.336,13.928,14.636,14.99,15.39,16.408,17.584,17.998,19.66,20.51,20.880000000000003,22.478,23.566,26.72399999999999,0.5988023952095809,7.7844311377245505,16.766467065868262,32.33532934131737,52.09580838323353,68.26347305389221,84.4311377245509,95.80838323353294,98.20359281437125,69.8224852071006,23.076923076923077,6.508875739644971,0.591715976331361,0,169,18.990799997284356,6.76,2.581730834618385,4.382428831235558,4.509771944613635,0.6,0.4,0.8749067820014653,0.8184900457760671,0.710090046214147,0.26740031098594164,0.9613362376798332,3.7436043538031827,0.693313338593471,30.36,small
HS221A_WL02,stj,HS221A,SB,NO,568513.144,5220651.648,1147.93,1157.889990234375,0.1614252371671684,0.19537539664889977,WL,0.22,NA,BT,FULL,N,N,S,Y,Y,0,40.88,24.528230088495576,9.725884750850382,-0.06512914545314805,1.7799927545653165,0.8802872327955347,47.34513274336283,100,10.17,11.02,15.092500000000001,15.74,16.134999999999998,17.345,19.03,20.1,20.7225,23.67,27.075000000000003,29.45,30.875000000000004,32.629999999999995,33.805,34.93,35.650000000000006,36.9,39.1925,0,3.111111111111111,11.555555555555555,26.22222222222222,43.111111111111114,52.88888888888889,56.88888888888889,70.66666666666667,89.77777777777779,68.58407079646017,26.991150442477874,4.424778761061947,0,0,226,20.152000000434462,9.04,2.521953602868978,3.8649419119962545,5.0706772782939025,0.6,0.4,0.768647023253321,0.8214243796013634,0.6579708017556292,0.21172761593545475,0.936038580663393,3.8110970868381857,0.7460041553647964,NA,small
HS221A_WL03,stj,HS221A,SI,NO,568514.5514,5220661.111,1154.6,1157.889990234375,0.1614252371671684,0.19537539664889977,WL,0.21,NA,INTACT,FULL,N,N,S,Y,Y,0,38.11,23.699346733668342,12.513424753681035,-0.5553594769000261,1.6489256676256059,0.851153159510867,63.81909547738693,98.99497487437185,3.391,4.694,5.07,7.844000000000001,11.31,12.448,17.662000000000003,26.792,28.432000000000002,29.38,30.580000000000002,31.162,32.263,33.77,34.2,35.01,35.843,36.476,37.061,6.565656565656567,20.2020202020202,26.767676767676768,34.84848484848485,36.36363636363637,36.36363636363637,39.898989898989896,53.535353535353536,75.75757575757575,71.85929648241206,23.115577889447238,5.025125628140704,0,0,199,21.756600000871437,7.96,1.8939137126865913,3.7865127293929954,4.299411471352794,0.6388888888888888,0.36111111111111116,0.8034753376266427,0.8941238481365095,0.8395595477852944,0.2421135602191867,0.5427955536190996,4.600157644164548,0.7116004374533308,NA,small
HS221A_WL04,stj,HS221A,SI,NO,568504.3078,5220681.221,1151.18,1157.889990234375,0.1614252371671684,0.19537539664889977,WL,0.18,NA,INTACT,FULL,N,N,S,Y,Y,0,36.660000000000004,22.897205882352942,10.48668153331035,-0.3036722226830794,1.6126497515497566,0.8970695987601748,55.88235294117647,99.26470588235294,6.615500000000001,8.612,9.877500000000001,11.932,13.035,14.232000000000001,15.345500000000001,18.754000000000005,24.0135,25.83,27.294,29.356,30.953,31.86,32.7,33.618,34.39,34.96900000000001,35.676,2.214022140221402,5.535055350553506,17.712177121771216,32.47232472324723,39.85239852398524,44.28044280442804,49.81549815498155,59.77859778597786,76.75276752767527,63.970588235294116,27.941176470588236,7.720588235294118,0.3676470588235294,0,272,23.131199999424815,10.88,2.1834558253362863,3.353671327338776,3.149269394602536,0.6111111111111112,0.38888888888888884,0.8441255705382241,0.8678170542126975,0.7855539199542079,0.2729252714297807,0.7140335501007297,4.912654885736052,0.7392115459592027,NA,small
HS221A_WL05,stj,HS221A,SB,NO,568490.7017,5220670.727,1144.89,1157.889990234375,0.1614252371671684,0.19537539664889977,WL,0.22,2,BT,FULL,N,N,S,Y,Y,0,36.04,21.678272727272727,8.31916326130234,0.2292049101339176,1.5606262482225202,0.8648584533477007,46.81818181818182,100,11.3185,12.227,13.1885,13.522,14.322500000000002,14.858,15.302000000000001,16.363999999999997,17.654,18.565,22.875500000000002,24.614,26.576999999999998,28.031000000000006,29.8075,31.764000000000003,32.313,33.555,34.040499999999994,0,0.45662100456621,3.65296803652968,26.484018264840184,47.48858447488584,53.42465753424657,61.18721461187214,71.68949771689498,86.7579908675799,61.36363636363637,28.636363636363637,8.181818181818182,1.8181818181818181,0,220,22.894999999756692,8.8,2.6058236924032983,8.158020001568035,6.672611128086716,0.5833333333333334,0.41666666666666663,0.7510010494046537,0.7489658550047137,0.5579480167639028,0.33710172164702257,0.6644328414437582,5.393627546352361,0.7126686214967304,34.04,small
HS221F_DF01,stj,HS221F,SB,NO,568540.7513,5221700.712,1193.07,1171.9383341471355,0.9196997822732657,0.3647940166959892,DF,0.38,7.93,BT,FULL,N,Y,N,Y,Y,0,27.71,17.00557251908397,3.809150338240608,-0.23590745690058157,2.4678028384632817,0.791897784587105,55.343511450381676,100,10.710500000000001,11.711,12.652500000000002,13.742,14.6275,15.003,15.321000000000002,16.276,17.069000000000003,17.47,17.7455,18.246000000000002,18.582500000000003,19.133000000000003,20.077500000000004,20.59,21.175,22.07800000000001,22.539,0,0,1.532567049808429,7.6628352490421445,21.839080459770116,41.37931034482759,71.64750957854406,91.18773946360153,100,65.64885496183206,28.24427480916031,6.106870229007633,0,0,262,23.13600000165496,10.48,4.464400459168698,2.929497066385849,2.9984964625538097,0.5,0.5,0.7733854522691714,0.6284113954327393,0.4650547859885389,0.3745688807138753,0.9354840938074088,3.3711199264248775,0.6021792173783272,19.78,small
HS221F_ES01,stj,HS221F,SI,YES,568544.0218,5221673.631,1166.78,1171.9383341471355,0.9196997822732657,0.3647940166959892,ES,0.17,14.22,INTACT,FULL,F,N,N,N,Y,0,38.28,27.13413907284768,8.107029173119896,-0.5282445655771945,2.0876985763808515,0.8190764901273293,57.284768211920536,100,15.033000000000001,15.59,17.419500000000003,18.426000000000002,19.6825,20.416999999999998,23.1535,25.356,29.586000000000006,30.455,31.215000000000003,31.896,33.0255,33.535,34.195,34.71,35.4585,36.009,36.4195,0,1.6611295681063125,1.6611295681063125,6.312292358803987,23.25581395348837,34.5514950166113,42.857142857142854,51.16279069767442,76.41196013289037,61.58940397350994,30.79470198675497,6.95364238410596,0.6622516556291391,0,302,23.17520000113775,12.08,3.3469891983138655,2.5593569978289983,2.8267319498819687,0.6111111111111112,0.38888888888888884,0.6369799411758156,0.7851754581099402,0.6306808754923308,0.24123465323180998,0.8149872849653614,4.100989104940769,0.6847829702204199,24.060000000000002,small
HS221F_GF02,stj,HS221F,SI,YES,568538.0462,5221711.684,1159.23,1171.9383341471355,0.9196997822732657,0.3647940166959892,GF,0.21,18.53,INTACT,FULL,V,N,N,N,Y,0,35,19.68169741697417,5.65317754606767,0.19460718987246298,2.7656588389667647,0.8378971364089788,44.28044280442804,100,10,13.49,14.2,15.610000000000001,16.105,16.65,17.105,17.48,18.015,18.81,19.5,20.71,22.17,22.76000000000001,23.865000000000002,25,25.720000000000002,27.02,29.595,0,0,5.555555555555555,13.703703703703704,40.370370370370374,62.592592592592595,79.25925925925925,93.33333333333333,97.77777777777777,66.05166051660517,26.56826568265683,7.380073800738007,0,0,271,23.61949999647867,10.84,3.481528265579539,3.796266169849438,3.8985256700450237,0.5833333333333334,0.41666666666666663,0.7508406150758271,0.7161373258311677,0.5046589031526648,0.2851914934604,0.9234873439226323,3.9926809084456,0.6828754765334345,16.47,small
HS221F_UN01,stj,HS221F,SI,NO,568533.5896,5221690.515,1154.02,1171.9383341471355,0.9196997822732657,0.3647940166959892,UN,0.33,21.21,INTACT,NONE,N,N,N,N,Y,0,38.56,30.199703703703705,5.286702465640494,-1.3251116386123392,6.209279288527289,0.7509965133717147,59.25925925925925,100,20.8,22.737,25.5815,26.61,27.065,28.965000000000003,29.603,30.128,30.6035,31.14,31.377499999999998,31.684,31.897000000000002,32.605000000000004,34.397500000000036,35.122,35.7465,36.162000000000006,36.601,0,0.7434944237918215,1.1152416356877324,1.486988847583643,2.6022304832713754,11.524163568773234,24.53531598513011,46.46840148698885,75.09293680297398,69.25925925925925,24.444444444444443,5.555555555555555,0.7407407407407408,0,270,23.13599999941513,10.8,5.712389509335656,2.165745643374517,2.0255189047089472,0.5666666666666667,0.43333333333333335,0.5372435736804817,0.7692080962046526,0.6842105263157895,0.32931893876461027,1.445999128833034,5.598421958998375,0.6278651984894797,17.35,small
HS221F_UN02,stj,HS221F,LI,NO,568539.1912,5221711.03,1157.26,1171.9383341471355,0.9196997822732657,0.3647940166959892,UN,0.47,32.68,INTACT,NONE,N,N,S,N,Y,0,39.79,24.52758364312268,6.9742777214882885,0.2554232825655909,2.124333255178275,0.8594812073790904,45.72490706319702,100,14.786,16.094,16.846,17.492,18.900000000000002,20.186,20.85,22.226,22.642000000000003,23.69,24.900000000000002,25.752,27.040000000000006,28.658,30.050000000000004,31.712000000000003,32.916000000000004,34.56,37.056,0,0,1.1194029850746268,10.074626865671641,29.104477611940297,50.74626865671642,69.02985074626865,80.22388059701493,93.65671641791045,75.09293680297398,20.074349442379184,4.4609665427509295,0.37174721189591076,0,269,23.078999999927124,10.76,3.516863626974776,4.378623010075055,5.828789232557857,0.6111111111111112,0.38888888888888884,0.6478871855297607,0.686915864839978,0.3992860134785773,0.32677094660279293,0.8656612827205671,4.901564199041894,0.7235288215754357,7.109999999999999,large
HS221F_WL01,stj,HS221F,SB,NO,568536.3448,5221701.439,1157.81,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.2,13.26,BT,FULL,N,N,N,Y,Y,0,27.22,18.406732673267328,2.952591612746921,-0.10296039295943943,4.503150743159839,0.724420429052504,48.01980198019802,100,13.6085,15.043999999999999,15.905000000000001,16.692,16.89,17.223,17.3535,17.548,17.897,18.330000000000002,18.5255,18.842000000000002,19.2495,19.725,20.0375,20.43,21.2055,21.748,23.7245,0,0,0.9950248756218906,0.9950248756218906,5.4726368159203975,16.91542288557214,62.18905472636816,90.54726368159204,96.01990049751244,77.72277227722772,21.287128712871286,0.9900990099009901,0,0,202,23.959799998482737,8.08,6.234093666662815,2.1824343869259333,2.1635744180637744,0.5555555555555556,0.4444444444444444,0.6468948594801619,0.6059348680012501,0.4518890618868214,0.5308267697401204,1.2430938782266179,5.308267697401205,0.5508677199383244,13.959999999999999,small
HS221F_WL02,stj,HS221F,SB,NO,568519.1918,5221683.124,1164.21,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.27,14.02,BT,FULL,N,N,N,Y,Y,0,33.25,21.60036253776435,5.420924095575058,-0.166975145392835,3.4519151579505807,0.8406740893412257,47.43202416918429,100,13.18,16.29,17.020000000000003,17.52,17.94,18.45,19.34,19.86,20.42,21.35,21.930000000000003,22.870000000000005,23.67,24.170000000000005,24.93,25.77,27.525000000000027,29.130000000000013,31.17,0.6060606060606061,0.9090909090909092,1.8181818181818181,5.454545454545454,12.121212121212121,40.909090909090914,62.72727272727273,82.42424242424242,92.42424242424242,61.631419939577036,29.003021148036257,8.459214501510575,0.906344410876133,0,331,23.956800000189617,13.24,3.9846273729226525,3.1110568515320534,4.148410542505004,0.5555555555555556,0.4444444444444444,0.6792818299332485,0.8174621047047097,0.7237886418880042,0.31356707244726356,1.0214137463744637,4.703506086708953,0.676518006363319,19.23,small
HS221F_WL03,stj,HS221F,SB,NO,568534.1435,5221688.521,1142.03,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.22,12.98,BT,FULL,N,N,N,Y,Y,0,38.26,27.799590443686007,6.283274752269799,-0.6576090374323957,2.5699937159507598,0.7979543014239818,60.40955631399317,100,16.754,17.348,18.746,21.63,23.02,25.549999999999997,26.580000000000002,28.490000000000002,29.304000000000002,29.6,30.23,30.844,31.326,31.648000000000003,32.36,33.126000000000005,33.82600000000001,35.048,35.936,0,0.3424657534246575,0.3424657534246575,0.684931506849315,16.095890410958905,24.65753424657534,37.32876712328767,59.24657534246575,86.3013698630137,67.91808873720136,25.938566552901023,5.802047781569966,0.3412969283276451,0,293,23.861999999524095,11.72,4.424379251224619,2.118353076137597,2.2344818572388707,0.5333333333333333,0.4666666666666667,0.48553698726325467,0.7902407891634972,0.6637744436506047,0.33412780053041574,0.5555094106655709,5.680172609017067,0.6671239172599498,25.279999999999998,small
HS221F_WL04,stj,HS221F,SB,NO,568538.4883,5221699.685,1149.09,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.24,NA,BT,FULL,N,N,S,Y,Y,0,22.88,16.502803738317755,3.172295504648369,-0.20959208283942415,2.4217121568220135,0.7780064255515166,52.336448598130836,100,11.145,12.516,12.84,13.3,14.695,14.858,15.132,15.38,15.8855,16.990000000000002,17.283,17.482,17.93,18.213,18.5725,19.488,20.035500000000003,20.880000000000003,21.4035,0,0,0,1.4084507042253522,6.572769953051643,21.5962441314554,46.009389671361504,71.83098591549296,87.32394366197182,72.89719626168224,24.766355140186917,2.336448598130841,0,0,214,22.749299999622675,8.56,5.202164714521763,2.2984041224725718,1.742242856615739,0.5,0.5,0.7353914445847851,0.5296836413921617,0.4383438659627859,0.5685259505574229,1.113208902190857,3.979681653901961,0.5566909675924505,NA,small
HS221F_WL05,stj,HS221F,SB,NO,568547.3102,5221697.453,1146.65,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.28,12.77,BT,FULL,C,N,S,Y,Y,0,37.25,26.31451827242525,6.941760692876484,-0.4060757778303622,2.2944566860768147,0.883128137624315,53.48837209302325,100,13.96,16.62,18.76,20.21,21.26,22.34,23.28,25.04,25.810000000000002,26.87,28.16,29.29,30.18,31.160000000000004,32.09000000000002,32.89,34.19,35.35,35.97,0,0,2,6.666666666666667,15,30.333333333333332,46.33333333333333,63.33333333333333,82.33333333333333,61.12956810631229,28.903654485049834,9.30232558139535,0.6644518272425249,0,301,24.206300000414533,12.04,3.79075560749721,3.421868112721774,4.414027927285592,0.5833333333333334,0.41666666666666663,0.7557890064456794,0.6780815742358322,0.4521972334304783,0.3291784268629119,1.19729718155461,4.608497976080766,0.7330979381247471,24.48,small
HS221F_WL07,stj,HS221F,SB,NO,568520.2687,5221681.803,1182.87,1171.9383341471355,0.9196997822732657,0.3647940166959892,WL,0.22,NA,BT,FULL,N,N,N,Y,Y,0,33.09,22.464815864022665,5.955878401799381,-0.40652972018990163,2.8148984930306513,0.8720797111360141,51.84135977337111,100,11.958,14.696,16.378,17.43,18.02,19.182000000000002,20.12,21.216,21.854,23.3,23.908,24.57,24.93,26.024,27.030000000000005,28.200000000000003,29.152000000000015,30.260000000000005,31.154,0.2840909090909091,0.8522727272727273,1.7045454545454546,8.238636363636363,15.625,32.95454545454546,50,73.29545454545455,87.7840909090909,59.20679886685553,31.1614730878187,9.34844192634561,0.28328611898017,0,353,24.403599997147545,14.12,3.7718728201763874,2.911632040514361,2.9692968531620076,0.6111111111111112,0.38888888888888884,0.7463695393572433,0.8157593095673802,0.7296247241082344,0.31785705121767915,1.1214852855712703,4.767855768265187,0.7017911400480505,NA,small
HS222A_GF01,stj,HS222A,LI,NO,569685.4637,5221197.914,1378.72,1393.947509765625,0.8823520727564969,0.2028776469059158,GF,0.41,NA,INTACT,FULL,C,Y,S,Y,Y,0,31.94,25.12316062176166,3.889072010682576,-1.4354954893575234,9.339033684354298,0.734021093186776,49.740932642487046,100,19.832,20.84,21.502,21.912,22.42,23.598,23.936,24.538,24.774,25.12,25.832,26.122,26.464000000000002,27.098,27.90000000000001,28.478,29.363999999999997,29.584,30.268,0,1.0416666666666665,1.0416666666666665,1.0416666666666665,1.0416666666666665,2.083333333333333,24.999999999999996,51.041666666666664,81.25,74.09326424870466,22.797927461139896,3.1088082901554404,0,0,193,23.81350000290177,7.72,6.4599371142403355,2.4678971044353566,2.1284240326207002,0.5333333333333333,0.4666666666666667,0.24038359089328387,0.7857033408759893,0.7461988304093568,0.37590644206463464,0.6613758711748062,5.262690188904886,0.5805357813072802,NA,large
HS222A_GF02,stj,HS222A,SI,YES,569681.6489,5221193.423,1392.01,1393.947509765625,0.8823520727564969,0.2028776469059158,GF,0.34,NA,INTACT,FULL,M,Y,S,Y,Y,0,31.67,24.23335740072202,6.946789576930464,-1.3709680202719892,4.522950279499407,0.8184369365578152,60.28880866425993,97.83393501805054,9.09,15.596000000000002,17.318,19.432000000000002,20.54,21.74,22.480000000000004,24.284,26.066,27.17,27.712,28.534000000000002,29.024,29.188000000000002,29.560000000000002,29.78,30.084000000000003,30.5,30.775999999999996,2.536231884057971,2.898550724637681,5.434782608695652,7.608695652173913,10.869565217391305,19.565217391304348,33.69565217391304,42.028985507246375,60.14492753623188,71.84115523465704,21.660649819494584,5.776173285198556,0.7220216606498195,0,277,22.037100003014412,11.08,3.488425427653427,1.2220910415602486,0.47674311741230174,0.7,0.30000000000000004,0.8650324360771191,0.8636270499155374,0.8416509975123865,0.2554838691306189,2.1228379707931566,3.832258036959283,0.6473000991736189,NA,small
HS222A_GF04,stj,HS222A,SI,YES,569675.8482,5221183.685,1379.5,1393.947509765625,0.8823520727564969,0.2028776469059158,GF,0.18,NA,INTACT,SOME,V,N,S,Y,Y,0,29.490000000000002,18.017089947089946,7.287408223381404,-0.15885840697239353,1.9252911469024014,0.89765054713540815,51.85185185185185,100,5.8180000000000005,7.584,10.264,11.15,11.96,12.39,14.798000000000002,16.458,17.034000000000006,18.240000000000002,19.324,20.708000000000006,22.422000000000004,22.956,23.45,24.432000000000002,27.002000000000006,28.062000000000005,28.79,0,5.851063829787234,14.361702127659575,23.404255319148938,34.57446808510638,47.340425531914896,60.1063829787234,76.59574468085107,84.04255319148936,67.72486772486772,22.75132275132275,8.465608465608465,1.0582010582010581,0,189,18.50879999908507,7.56,2.472359087732003,2.9152182171125833,3.064656112803456,0.5666666666666667,0.43333333333333335,0.8693332450408459,0.774219566620618,0.6823272388047775,0.3498922949615152,0.7831521662740026,4.548599834499697,0.6967293777737998,NA,small
HS222A_UN01,stj,HS222A,LI,NO,569690.6996,5221191.195,1378.3,1393.947509765625,0.8823520727564969,0.2028776469059158,UN,0.68,NA,INTACT,NONE,N,N,L,N,Y,0,26.86,21.08327868852459,5.8790208145323755,-1.8615956064605028,5.2890233789779995,0.6663766394891427,72.1311475409836,100,5.83,7.17,17.400000000000006,20.84,21.01,21.17,22.09,22.54,22.61,22.64,22.75,23.140000000000004,23.89,24.130000000000003,24.440000000000005,24.830000000000002,25.230000000000004,25.740000000000006,26.04,0,0,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,16.666666666666664,33.33333333333333,71.66666666666667,73.77049180327869,21.311475409836063,4.918032786885246,0,0,61,17.191200002419016,2.44,3.586188815050416,1.3745033226094332,1.2745976769534926,0.7083333333333334,0.29166666666666663,0.4321297925295276,0.7414172987812891,0.707579554947976,0.21082858135865967,0.836985127963526,2.3191143949452564,0.5011993030105905,NA,large
HS222A_UN02,stj,HS222A,LB,NO,569670.2032,5221186.509,1389.06,1393.947509765625,0.8823520727564969,0.2028776469059158,UN,0.59,NA,BT,NONE,N,N,L,Y,Y,0,28.09,13.43108280254777,6.723530492350082,0.9897752638772521,3.128210088692884,0.7823201545885968,36.94267515923567,100,4.5760000000000005,6.606000000000001,8.674,8.964,9.93,10.044,10.192,10.366,10.54,10.9,11.986000000000004,13.266000000000002,13.620000000000001,14.332,16.47,17.008,21.080000000000002,26.644000000000002,27.924,0,9.615384615384617,14.743589743589745,54.48717948717949,69.87179487179488,78.2051282051282,83.97435897435898,86.53846153846153,86.53846153846153,76.43312101910828,22.929936305732486,0.6369426751592357,0,0,157,23.074799999948404,6.28,1.9976235428439608,4.9117997376509885,5.096614009219685,0.5666666666666667,0.43333333333333335,0.7877813118422876,0.8106495353326822,0.7302205684892711,0.28230395724833984,0.7182465922041508,3.669951444228418,0.6011609727371284,NA,large
HS222A_UN03,stj,HS222A,LI,NO,569662.3617,5221176.191,1395.17,1393.947509765625,0.8823520727564969,0.2028776469059158,UN,0.61,NA,INTACT,NONE,N,N,L,Y,Y,0,31.96,21.45736220472441,6.517284690260341,-0.6261782223868665,2.384456292385014,0.8674138235886257,59.4488188976378,99.60629921259843,9.733,10.61,11.6875,16.362000000000002,16.9575,18.049000000000003,19.932500000000005,21.212,21.878500000000003,23.455,23.9805,24.898000000000003,25.488000000000003,26.241000000000003,26.5775,27.1,27.411500000000007,28.267,30.206000000000003,0.3952569169960474,0.3952569169960474,4.347826086956522,16.205533596837945,19.76284584980237,32.41106719367589,47.03557312252964,66.00790513833992,92.4901185770751,65.35433070866141,27.165354330708663,6.692913385826772,0.7874015748031495,0,254,24.058399999698995,10.16,3.292377611920352,3.323770716114171,3.348124589477917,0.5833333333333334,0.41666666666666663,0.7800045443102138,0.8396436646859509,0.7804063320574924,0.36915561780123574,0.7003997791670024,5.537334267018537,0.6860358189538065,NA,large
HS222A_UN04,stj,HS222A,LI,NO,569660.5027,5221185.95,1377.96,1393.947509765625,0.8823520727564969,0.2028776469059158,UN,0.62,NA,INTACT,NONE,N,N,S,Y,Y,0,30.66,18.461822660098523,7.711992726265957,-0.2037002442357724,1.700656414322145,0.9038486156714216,52.70935960591133,100,7.5120000000000005,8.324,8.873000000000001,10.280000000000001,11.065000000000001,12.514000000000001,13.811000000000002,15.166,17.864,19.41,21.778000000000002,22.990000000000002,23.473,24.348000000000003,25.380000000000003,26.102000000000004,26.949,28.218000000000004,29.056,0.9900990099009901,3.4653465346534653,16.831683168316832,28.712871287128714,40.5940594059406,47.524752475247524,52.475247524752476,71.2871287128713,88.61386138613861,70.44334975369459,23.645320197044335,4.433497536945813,0.9852216748768473,0.49261083743842365,203,22.610000000044238,8.12,2.3939107978175556,4.974166921633278,6.017712540474181,0.5333333333333333,0.4666666666666667,0.8517065025571492,0.8194349906844705,0.7391842455145976,0.26455486190054905,0.9633893407703682,3.7037680666076866,0.7083034494696232,NA,large
HS222A_UN05,stj,HS222A,LI,NO,569679.833,5221186.622,1395.8,1393.947509765625,0.8823520727564969,0.2028776469059158,UN,0.45,NA,INTACT,NONE,N,N,S,Y,Y,0,33.07,27.02548717948718,3.8709164241124676,-2.123603540380964,11.651874928843881,0.7077100745668585,58.97435897435898,100,20.694,22.650000000000002,23.523000000000003,24.716000000000005,25.39,25.982,26.247,26.85,27.286,27.63,28.197000000000003,28.706000000000003,29.052,29.466,29.605000000000004,29.98,30.229,30.61,31.462,0,0.5154639175257731,1.0309278350515463,1.0309278350515463,1.0309278350515463,4.123711340206185,13.402061855670103,37.628865979381445,77.83505154639175,85.12820512820512,13.846153846153847,1.0256410256410255,0,0,195,23.557799999296247,7.8,6.981676744850838,2.311527893507571,2.0258948965501964,0.6111111111111112,0.38888888888888884,0.24555663610289466,0.7855616722193232,0.7716165413533834,0.3515333039042498,0.8447683833844887,5.272999558563747,0.56951750363139,NA,large
HS222C_GF02,stj,HS222C,SI,NO,571065.3284,5220227.675,1444.26,1447.1383260091145,0.8032500683545594,0.5039921836039206,GF,0.16,13.86,INTACT,FULL,N,N,S,Y,Y,0,33.480000000000004,25.96427927927928,3.801092742790843,-0.6753529484325769,4.966088909006276,0.7418288954010027,49.549549549549546,100,19.6845,21.464000000000002,23.128,23.662,24.035,24.351999999999997,24.57,24.794,25.52,25.94,26.337500000000002,26.85,27.402500000000003,27.810000000000002,28.4225,28.918,29.549000000000007,31.076,32.3225,0,0,0.4524886877828055,0.904977375565611,1.809954751131222,5.882352941176471,17.194570135746606,59.276018099547514,87.33031674208145,79.27927927927928,18.91891891891892,1.8018018018018018,0,0,222,24.053399997452182,8.88,6.830740799082885,2.4336865528368943,1.8895048802021375,0.6388888888888888,0.36111111111111116,0.6070245926399175,0.6235747574445022,0.47225596041385515,0.4502231151560233,1.4608247139898567,5.402677381872279,0.5969740375520086,19.620000000000005,small
